Date,Adj Close,Close,High,Low,Open,Volume
2025-01-02,3601.90576171875,4210.0,4220.0,4090.0,4100.0,181361700
2025-01-03,3550.572265625,4150.0,4240.0,4150.0,4220.0,134632300
2025-01-06,3507.79443359375,4100.0,4180.0,4100.0,4180.0,153048700
2025-01-07,3447.905029296875,4030.0,4090.0,4030.0,4080.0,171997400
2025-01-08,3490.68310546875,4080.0,4100.0,4030.0,4030.0,133655700
2025-01-09,3447.905029296875,4030.0,4100.0,4030.0,4070.0,99300400
2025-01-10,3430.794189453125,4010.0,4060.0,4010.0,4030.0,132774300
2025-01-13,3293.904541015625,3850.0,3990.0,3850.0,3990.0,413408100
2025-01-14,3251.12646484375,3800.0,3920.0,3800.0,3820.0,293621700
2025-01-15,3499.23876953125,4090.0,4090.0,3840.0,3840.0,407813500
2025-01-16,3559.1279296875,4160.0,4240.0,4130.0,4210.0,349387500
2025-01-17,3499.23876953125,4090.0,4190.0,4080.0,4150.0,268758600
2025-01-20,3610.461669921875,4220.0,4220.0,4130.0,4130.0,167348600
2025-01-21,3644.683837890625,4260.0,4380.0,4250.0,4270.0,345223800
2025-01-22,3644.683837890625,4260.0,4320.0,4230.0,4310.0,193218900
2025-01-23,3678.90625,4300.0,4340.0,4260.0,4260.0,216018100
2025-01-24,3584.794921875,4190.0,4350.0,4190.0,4350.0,276421900
2025-01-30,3524.905517578125,4120.0,4170.0,4090.0,4130.0,220222400
2025-01-31,3610.461669921875,4220.0,4280.0,4150.0,4170.0,192622700
2025-02-03,3636.12841796875,4250.0,4270.0,4150.0,4200.0,220285800
2025-02-04,3644.683837890625,4260.0,4300.0,4200.0,4260.0,231917500
2025-02-05,3542.0166015625,4140.0,4250.0,4140.0,4250.0,209834400
2025-02-06,3396.571533203125,3970.0,4160.0,3940.0,4120.0,378545500
2025-02-07,3447.905029296875,4030.0,4030.0,3940.0,3970.0,259636200
2025-02-10,3396.571533203125,3970.0,4050.0,3950.0,4000.0,201999400
2025-02-11,3430.794189453125,4010.0,4040.0,3900.0,3970.0,276382800
2025-02-12,3447.905029296875,4030.0,4060.0,3950.0,3960.0,362571900
2025-02-13,3413.682861328125,3990.0,4030.0,3960.0,4000.0,341640600
2025-02-14,3302.460205078125,3860.0,4010.0,3850.0,4000.0,524909600
2025-02-17,3447.905029296875,4030.0,4030.0,3870.0,3870.0,265737100
2025-02-18,3550.572265625,4150.0,4180.0,4030.0,4030.0,374350700
2025-02-19,3439.349365234375,4020.0,4180.0,4010.0,4160.0,348358600
2025-02-20,3345.238037109375,3910.0,4020.0,3910.0,3970.0,312753300
2025-02-21,3328.126708984375,3890.0,3930.0,3870.0,3910.0,205268800
2025-02-24,3353.793701171875,3920.0,3940.0,3870.0,3900.0,138610800
2025-02-25,3251.12646484375,3800.0,3920.0,3800.0,3880.0,404555100
