Date,Adj Close,Close,High,Low,Open,Volume
2025-01-02,1488.128173828125,1495.0,1505.0,1440.0,1500.0,5548300
2025-01-03,1418.449951171875,1425.0,1505.0,1420.0,1485.0,6483000
2025-01-06,1468.2200927734375,1475.0,1495.0,1425.0,1425.0,3919700
2025-01-07,1418.449951171875,1425.0,1490.0,1420.0,1475.0,2973700
2025-01-08,1498.082275390625,1505.0,1505.0,1415.0,1425.0,15919800
2025-01-09,1597.62255859375,1605.0,1630.0,1505.0,1505.0,49147400
2025-01-10,1732.0020751953125,1740.0,1770.0,1580.0,1610.0,64328600
2025-01-13,1687.2088623046875,1695.0,1785.0,1690.0,1760.0,41668400
2025-01-14,1712.093994140625,1720.0,1735.0,1665.0,1695.0,24948100
2025-01-15,1667.30078125,1675.0,1745.0,1675.0,1720.0,13224400
2025-01-16,1741.9561767578125,1750.0,1785.0,1675.0,1680.0,35768400
2025-01-17,1672.27783203125,1680.0,1765.0,1680.0,1765.0,15944600
2025-01-20,1632.461669921875,1640.0,1710.0,1635.0,1685.0,15207700
2025-01-21,1662.3238525390625,1670.0,1670.0,1605.0,1640.0,17321900
2025-01-22,1707.116943359375,1715.0,1775.0,1660.0,1670.0,46751600
2025-01-23,1632.461669921875,1640.0,1750.0,1640.0,1750.0,18309700
2025-01-24,1622.507568359375,1630.0,1645.0,1615.0,1640.0,10678600
2025-01-30,1652.3697509765625,1660.0,1690.0,1630.0,1640.0,12386500
2025-01-31,1667.30078125,1675.0,1715.0,1660.0,1660.0,10118400
2025-02-03,1617.5306396484375,1625.0,1670.0,1580.0,1670.0,12014700
2025-02-04,1602.5994873046875,1610.0,1650.0,1595.0,1650.0,8494700
2025-02-05,1592.6455078125,1600.0,1645.0,1595.0,1610.0,7308000
2025-02-06,1582.69140625,1590.0,1630.0,1585.0,1610.0,14113700
2025-02-07,1562.783447265625,1570.0,1595.0,1515.0,1595.0,9741100
2025-02-10,1587.66845703125,1595.0,1595.0,1510.0,1570.0,10617300
2025-02-11,1503.0592041015625,1510.0,1615.0,1510.0,1605.0,7571800
2025-02-12,1503.0592041015625,1510.0,1535.0,1500.0,1520.0,3868200
2025-02-13,1483.151123046875,1490.0,1520.0,1465.0,1510.0,6551200
2025-02-14,1503.0592041015625,1510.0,1530.0,1470.0,1490.0,5761800
2025-02-17,1517.9903564453125,1525.0,1535.0,1495.0,1505.0,4929500
2025-02-18,1617.5306396484375,1625.0,1650.0,1530.0,1540.0,24085300
2025-02-19,1652.3697509765625,1660.0,1710.0,1615.0,1630.0,25174100
2025-02-20,1637.438720703125,1645.0,1700.0,1645.0,1665.0,11625900
2025-02-21,1562.783447265625,1570.0,1650.0,1565.0,1645.0,12111400
2025-02-24,1513.0133056640625,1520.0,1570.0,1520.0,1565.0,7916300
2025-02-25,1433.3809814453125,1440.0,1535.0,1440.0,1520.0,11692500
2025-02-26,1393.5648193359375,1400.0,1485.0,1390.0,1440.0,8219800
2025-02-27,1413.472900390625,1420.0,1455.0,1395.0,1405.0,6424800
2025-02-28,1328.8636474609375,1335.0,1415.0,1335.0,1415.0,9252100
2025-03-03,1358.725830078125,1365.0,1430.0,1335.0,1335.0,11514800
2025-03-04,1313.9326171875,1320.0,1385.0,1305.0,1365.0,11168600
2025-03-05,1303.978515625,1310.0,1355.0,1300.0,1320.0,12111900
2025-03-06,1338.8177490234375,1345.0,1370.0,1325.0,1325.0,7990300
2025-03-07,1343.794677734375,1350.0,1380.0,1335.0,1360.0,6845400
2025-03-10,1423.4268798828125,1430.0,1450.0,1380.0,1380.0,18795600
2025-03-11,1378.6339111328125,1385.0,1455.0,1375.0,1410.0,8624300
2025-03-12,1398.5418701171875,1405.0,1420.0,1390.0,1400.0,5034500
2025-03-13,1388.587890625,1395.0,1420.0,1390.0,1410.0,3598100
2025-03-14,1383.61083984375,1390.0,1415.0,1355.0,1405.0,5270900
2025-03-17,1328.8636474609375,1335.0,1395.0,1300.0,1395.0,14575100
2025-03-18,1244.2542724609375,1250.0,1330.0,1230.0,1330.0,14049200
2025-03-19,1254.2083740234375,1260.0,1275.0,1230.0,1250.0,4036800
2025-03-20,1254.2083740234375,1260.0,1295.0,1255.0,1265.0,6720700
2025-03-21,1199.461181640625,1205.0,1270.0,1190.0,1260.0,6899500
2025-03-24,1174.576171875,1180.0,1205.0,1145.0,1205.0,5181900
2025-03-25,1154.6680908203125,1160.0,1195.0,1155.0,1190.0,5921500
2025-03-26,1179.5531005859375,1185.0,1215.0,1155.0,1155.0,9938700
2025-03-27,1169.59912109375,1175.0,1205.0,1155.0,1180.0,10890300
2025-04-08,995.4034423828125,1000.0,1060.0,1000.0,1055.0,19031000
2025-04-09,900.8401489257812,905.0,1015.0,905.0,995.0,34164200
2025-04-10,1010.3345336914062,1015.0,1050.0,935.0,965.0,30673200
2025-04-11,1035.2196044921875,1040.0,1095.0,985.0,1005.0,18222300
2025-04-14,1099.9207763671875,1105.0,1120.0,1045.0,1045.0,12763100
2025-04-15,1114.8519287109375,1120.0,1140.0,1085.0,1130.0,19605300
2025-04-16,1119.828857421875,1125.0,1195.0,1115.0,1165.0,24736200
2025-04-17,1144.7139892578125,1150.0,1150.0,1115.0,1130.0,5320000
2025-04-21,1119.828857421875,1125.0,1165.0,1120.0,1150.0,4714200
2025-04-22,1398.5418701171875,1405.0,1405.0,1130.0,1130.0,51606100
2025-04-23,1508.0362548828125,1515.0,1665.0,1475.0,1625.0,96283200
2025-04-24,1433.3809814453125,1440.0,1535.0,1435.0,1535.0,19516700
2025-04-25,1483.151123046875,1490.0,1590.0,1440.0,1440.0,37350800
2025-04-28,1498.082275390625,1505.0,1530.0,1475.0,1505.0,15533600
2025-04-29,1438.3580322265625,1445.0,1550.0,1445.0,1550.0,16886700
2025-04-30,1438.3580322265625,1445.0,1485.0,1445.0,1450.0,7576300
2025-05-02,1403.518798828125,1410.0,1440.0,1405.0,1425.0,16426000
2025-05-05,1473.1971435546875,1480.0,1515.0,1405.0,1415.0,30996400
2025-05-06,1493.105224609375,1500.0,1525.0,1485.0,1485.0,25720600
2025-05-07,1532.92138671875,1540.0,1575.0,1505.0,1515.0,30777400
2025-05-08,1453.2890625,1460.0,1565.0,1460.0,1550.0,18061700
2025-05-09,1408.495849609375,1415.0,1475.0,1410.0,1450.0,19692500
2025-05-14,1418.449951171875,1425.0,1460.0,1410.0,1420.0,14248000
2025-05-15,1458.26611328125,1465.0,1500.0,1425.0,1440.0,20213800
2025-05-16,1483.152099609375,1490.0,1520.0,1465.0,1470.0,16676300
2025-05-19,1478.1751708984375,1485.0,1525.0,1485.0,1490.0,17883600
2025-05-20,1423.4278564453125,1430.0,1490.0,1425.0,1485.0,19064300
2025-05-21,1433.3819580078125,1440.0,1455.0,1420.0,1440.0,11791200
2025-05-22,1478.1751708984375,1485.0,1520.0,1440.0,1440.0,30282000
2025-05-23,1463.2440185546875,1470.0,1505.0,1455.0,1460.0,8771200
2025-05-26,1498.083251953125,1505.0,1525.0,1475.0,1500.0,26678300
2025-05-27,1483.152099609375,1490.0,1560.0,1475.0,1520.0,35660200
2025-05-28,1433.3819580078125,1440.0,1505.0,1440.0,1495.0,55400500
2025-06-02,1423.4278564453125,1430.0,1445.0,1410.0,1440.0,16125400
2025-06-03,1368.6806640625,1375.0,1445.0,1365.0,1430.0,24989000
2025-06-04,1463.2440185546875,1470.0,1485.0,1375.0,1375.0,30129100
2025-06-05,1418.450927734375,1425.0,1485.0,1415.0,1480.0,15155100
2025-06-10,1423.4278564453125,1430.0,1460.0,1415.0,1425.0,9059700
2025-06-11,1443.3359375,1450.0,1470.0,1420.0,1430.0,9000700
2025-06-12,1498.083251953125,1505.0,1540.0,1455.0,1470.0,52169300
2025-06-13,1508.0372314453125,1515.0,1535.0,1485.0,1510.0,28273300
2025-06-16,1513.0142822265625,1520.0,1620.0,1520.0,1545.0,63309100
2025-06-17,1508.0372314453125,1515.0,1535.0,1495.0,1525.0,19594000
2025-06-18,1522.96826171875,1530.0,1540.0,1490.0,1525.0,12716500
2025-06-19,1443.3359375,1450.0,1575.0,1430.0,1535.0,31985700
2025-06-20,1403.519775390625,1410.0,1445.0,1400.0,1430.0,20531700
2025-06-23,1398.5428466796875,1405.0,1420.0,1355.0,1400.0,11857500
2025-06-24,1393.5657958984375,1400.0,1440.0,1400.0,1415.0,9447100
2025-06-25,1318.9105224609375,1325.0,1420.0,1320.0,1415.0,18163000
2025-06-26,1308.9564208984375,1315.0,1340.0,1305.0,1325.0,8371800
2025-06-30,1363.70361328125,1370.0,1385.0,1315.0,1320.0,6596400
2025-07-01,1328.864501953125,1335.0,1390.0,1330.0,1385.0,4762900
2025-07-02,1333.841552734375,1340.0,1355.0,1320.0,1335.0,4116200
2025-07-03,1358.7266845703125,1365.0,1375.0,1345.0,1345.0,4035400
2025-07-04,1323.887451171875,1330.0,1365.0,1320.0,1365.0,5206700
2025-07-07,1323.887451171875,1330.0,1330.0,1315.0,1330.0,4549100
2025-07-08,1323.887451171875,1330.0,1350.0,1320.0,1335.0,3742700
2025-07-09,1333.841552734375,1340.0,1345.0,1315.0,1335.0,2492500
2025-07-10,1353.7496337890625,1360.0,1370.0,1340.0,1340.0,4650500
2025-07-11,1353.7496337890625,1360.0,1380.0,1350.0,1350.0,3972100
2025-07-14,1333.841552734375,1340.0,1370.0,1330.0,1360.0,4612300
2025-07-15,1323.887451171875,1330.0,1360.0,1325.0,1340.0,7244600
2025-07-16,1343.7955322265625,1350.0,1355.0,1330.0,1335.0,3762900
2025-07-17,1338.818603515625,1345.0,1360.0,1335.0,1350.0,4316000
2025-07-18,1338.818603515625,1345.0,1375.0,1340.0,1350.0,7855600
2025-07-21,1393.5657958984375,1400.0,1405.0,1340.0,1345.0,18137100
2025-07-22,1358.7266845703125,1365.0,1430.0,1355.0,1400.0,16506300
2025-07-23,1388.5887451171875,1395.0,1410.0,1370.0,1370.0,12119500
2025-07-24,1363.70361328125,1370.0,1410.0,1360.0,1395.0,7257300
2025-07-25,1363.70361328125,1370.0,1390.0,1345.0,1380.0,6294200
2025-07-28,1383.6116943359375,1390.0,1390.0,1365.0,1370.0,5162800
2025-07-29,1358.7266845703125,1365.0,1400.0,1360.0,1390.0,5490500
2025-07-30,1348.7725830078125,1355.0,1390.0,1350.0,1370.0,14342100
2025-07-31,1333.841552734375,1340.0,1365.0,1325.0,1355.0,8434600
2025-08-01,1279.0943603515625,1285.0,1310.0,1280.0,1305.0,19149000
2025-08-04,1284.0712890625,1290.0,1305.0,1285.0,1300.0,10214200
2025-08-05,1343.7955322265625,1350.0,1350.0,1305.0,1330.0,14333800
2025-08-06,1343.7955322265625,1350.0,1365.0,1340.0,1360.0,7829700
2025-08-07,1363.70361328125,1370.0,1390.0,1345.0,1360.0,10753300
2025-08-08,1338.818603515625,1345.0,1375.0,1335.0,1375.0,5093600
2025-08-11,1348.7725830078125,1355.0,1370.0,1325.0,1350.0,5576200
2025-08-12,1343.7955322265625,1350.0,1370.0,1340.0,1355.0,5363900
2025-08-13,1393.5657958984375,1400.0,1415.0,1350.0,1360.0,18792100
2025-08-14,1353.7496337890625,1360.0,1405.0,1355.0,1400.0,9233800
2025-08-15,1333.841552734375,1340.0,1370.0,1335.0,1360.0,7745700
2025-08-19,1318.9105224609375,1325.0,1355.0,1325.0,1340.0,4804100
2025-08-20,1338.818603515625,1345.0,1350.0,1325.0,1340.0,4834900
2025-08-21,1343.7955322265625,1350.0,1360.0,1335.0,1350.0,4920300
2025-08-22,1338.818603515625,1345.0,1355.0,1330.0,1350.0,5428900
2025-08-25,1294.025390625,1300.0,1360.0,1290.0,1345.0,19898600
2025-08-26,1328.864501953125,1335.0,1350.0,1300.0,1305.0,10199800
2025-08-27,1338.818603515625,1345.0,1355.0,1330.0,1340.0,5317800
2025-08-28,1323.887451171875,1330.0,1345.0,1325.0,1340.0,4111900
2025-08-29,1318.9105224609375,1325.0,1325.0,1280.0,1325.0,13512800
2025-09-01,1289.04833984375,1295.0,1310.0,1250.0,1290.0,17585600
2025-09-02,1323.887451171875,1330.0,1360.0,1295.0,1295.0,12126300
2025-09-03,1652.370849609375,1660.0,1660.0,1330.0,1360.0,159406600
2025-09-04,1562.784423828125,1570.0,1760.0,1560.0,1720.0,170877100
2025-09-08,1652.370849609375,1660.0,1770.0,1595.0,1635.0,166924600
2025-09-09,1886.290771484375,1895.0,1960.0,1690.0,1690.0,263786200
2025-09-10,1871.3597412109375,1880.0,1950.0,1815.0,1900.0,100896400
2025-09-11,1861.40576171875,1870.0,1950.0,1865.0,1885.0,50411700
2025-09-12,1990.8082275390625,2000.0,2060.0,1910.0,1910.0,131590600
2025-09-15,2110.2568359375,2120.0,2140.0,1975.0,2000.0,87844800
2025-09-16,2140.118896484375,2150.0,2250.0,2040.0,2120.0,93904100
2025-09-17,2160.02685546875,2170.0,2230.0,2150.0,2150.0,41196900
2025-09-18,2070.440673828125,2080.0,2200.0,2070.0,2180.0,38185400
2025-09-19,2150.072998046875,2160.0,2280.0,2090.0,2090.0,65025100
2025-09-22,2289.429443359375,2300.0,2330.0,2160.0,2190.0,68352700
2025-09-23,2418.83203125,2430.0,2570.0,2300.0,2360.0,132584900
