text-small,attach-card href,f-m-20,f-m-20 2,d-iblock href,d-iblock,d-iblock href 2,d-iblock 2
"09 Jan 2025
					14:37:19",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ced0062c77_c084c76104.pdf,Penghentian Layanan Operasional Produk Fisik di pada Aplikasi dan Situs Web Bukalapak yang Dimiliki PT BUKALAPAK.COM Tbk [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/6d39184a23_cfa6fbad5e.pdf,20250109_BUKA_Laporan Informasi dan Fakta Material_31844445_lamp1.pdf,,
"13 Jan 2025
					13:31:33",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/517c247992_93f9fa38b1.pdf,Rencana Penyelenggaraan Public Expose - Insidentil [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/663dc0d7ff_e79bb78a22.pdf,20250113_BUKA_Public Expose_31845241_lamp1.pdf,,
"14 Jan 2025
					13:35:06",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/4b0af6d2d2_9f10755094.pdf,Laporan Penggunaan Dana Hasil Penawaran Umum [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/4c673ef400_be7fddc3e3.pdf,20250114_BUKA_Laporan Penggunaan Dana Hasil Penawaran Umum_31845511_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/fe2840e2d7_c1e67959f7.pdf,20250114_BUKA_Laporan Penggunaan Dana Hasil Penawaran Umum_31845511_lamp1.pdf
"14 Jan 2025
					16:12:48",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a53474991c_131b4642f7.pdf,Penyampaian Materi Public Expose - Insidentil [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/56a2618bb1_317109fc24.pdf,20250114_BUKA_Public Expose_31845624_lamp2.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/9cb2bc5634_86b83ab6ca.pdf,20250114_BUKA_Public Expose_31845624_lamp1.pdf
"15 Jan 2025
					13:31:46",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/b62a3da3ec_191208d4dc.pdf,Penjelasan atas Permintaan Penjelasan Bursa [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/ced946aecc_8f495141b4.pdf,20250115_BUKA_Tanggapan atas Permintaan Penjelasan Bursa_31845837_lamp1.pdf,,
"17 Jan 2025
					21:35:30",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/07cb259b64_bc8a98a58e.pdf,Laporan Hasil Public Expose - Insidentil [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/873aaec1f8_2a59608b9b.pdf,20250117_BUKA_Public Expose_31846538_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/8bd09364b9_8a05692de3.pdf,20250117_BUKA_Public Expose_31846538_lamp2.pdf
"17 Jan 2025
					22:51:59",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/754b771acb_ca4dafc446.pdf,Penjelasan atas Permintaan Penjelasan Bursa [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/d474e18f8f_6f37b8ba67.pdf,20250117_BUKA_Tanggapan atas Permintaan Penjelasan Bursa_31846540_lamp1.pdf,,
"18 Jan 2025
					00:20:38",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/f88b05222d_75980b4d36.pdf,Perkara hukum terhadap Emiten atau Perusahaan Publik dan/atau anggota Direksi dan anggota Dewan Komisaris Emiten atau Perusahaan Publik yang berdampak Material [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/38942e060d_dc4e580365.pdf,20250118_BUKA_Laporan Informasi dan Fakta Material_31846541_lamp1.pdf,,
"20 Jan 2025
					17:52:36",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/858709323b_a7d05e43a1.pdf,Penjelasan atas Pemberitaan Media Massa [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/36ce81e96e_00c885bde6.pdf,20250120_BUKA_Tanggapan atas Permintaan Penjelasan Bursa_31846785_lamp1.pdf,,
"23 Jan 2025
					15:59:40",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/6f655a6d36_575ff15ef6.pdf,Konfirmasi Emiten Grup [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/c5bb52a42b_ec02b49784.pdf,20250123_BUKA_Konfirmasi Emiten Grup_31847743_lamp1.pdf,,
"30 Jan 2025
					18:06:38",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/686a294bba_e238e62af0.pdf,Perubahan Internal Audit [],BUKA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/d91ecd8ae3_ba6c7660ea.pdf,20250130_BUKA_Perubahan Corsec Komite Audit Alamat NPWP Internal Audit_31848477_lamp1.pdf,,
"07 Jan 2025
					13:17:52",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/f9226a4220_8b19942197.pdf,Laporan Bulanan Registrasi Pemegang Efek [],CPIN,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/11fceb3755_bd91b81c35.pdf,20250107_CPIN_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31843357_lamp1.pdf,,
"21 Jan 2025
					09:55:03",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/a7a28371ec_abceb7e394.pdf,Konfirmasi Emiten Grup [],CPIN,,,,
"13 Jan 2025
					18:56:54",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/f91fbf3371_e8c4b094d2.pdf,Laporan Bulanan Registrasi Pemegang Efek [],ESSA,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/d2473281da_3d93ae3c5e.pdf,20250113_ESSA_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31845381_lamp1.pdf,,
"02 Jan 2025
					08:42:43",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/8a79556856_b523d1aff4.pdf,Penjelasan atas Permintaan Penjelasan Bursa [],EXCL,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202501/f07c7c3ce0_616493acdb.pdf,20241230_EXCL_Tanggapan atas Permintaan Penjelasan Bursa_31841922_lamp1.pdf,,
