text-small,attach-card href,f-m-20,f-m-20 2,d-iblock href,d-iblock,d-iblock href 2,d-iblock 2
"02 Sep 2025
					20:35:00",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/ab09d6aaeb_4a3ba2ff95.pdf,Penyampaian Materi Public Expose - Tahunan [],UNTR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/445ea98d6d_65f8a35001.pdf,20250902_UNTR_Public Expose_31936748_lamp1.pdf,,
"04 Sep 2025
					18:29:06",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/7579b4d19d_c8c9b0379b.pdf,Laporan Bulanan Registrasi Pemegang Efek [],UNTR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/0894d1a290_b9b77200d1.pdf,20250904_UNTR_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31937798_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/3c43b46219_d5ceea5912.pdf,20250904_UNTR_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31937798_lamp2.pdf
"09 Sep 2025
					14:46:50",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/b910e74386_294c2c5001.pdf,Penjelasan atas Pemberitaan Media Massa [],UNTR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/42da6cafb9_5604b5acde.pdf,20250909_UNTR_Tanggapan atas Permintaan Penjelasan Bursa_31938716_lamp1.pdf,,
"11 Sep 2025
					13:34:47",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/f731346196_a5ad0d057f.pdf,Laporan Hasil Public Expose - Tahunan [],UNTR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/4886a1ce20_76ab680d87.pdf,20250911_UNTR_Public Expose_31939349_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/99ee8b2729_a3523b70b0.pdf,20250911_UNTR_Public Expose_31939349_lamp4.pdf
"15 Sep 2025
					06:26:44",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/c7ed5fe446_88279c1312.pdf,Perjanjian Jual Beli Bersyarat [],UNTR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/ccc7dc53f6_4830be3a8e.pdf,20250914_UNTR_Laporan Informasi dan Fakta Material_31949937_lamp1.pdf,,
"23 Sep 2025
					06:23:23",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/cd10640d3a_aa9989be0e.pdf,Likuidasi dari PT Tambang Karya Supra [],UNTR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/1442c89e31_7446ee6679.pdf,20250922_UNTR_Laporan Informasi dan Fakta Material_31951513_lamp1.pdf,,
"29 Sep 2025
					07:55:24",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/edd4cc01ad_d550f0e430.pdf,Pembagian dividen interim [],UNTR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/1ec7df2351_1af49b2407.pdf,20250927_UNTR_Laporan Informasi dan Fakta Material_31952859_lamp1.pdf,,
"29 Sep 2025
					07:55:42",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/5b8c02d68d_ecc56e0ba0.pdf,Jadwal Dividen Tunai Interim [],UNTR,,,,
"08 Sep 2025
					21:54:20",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/16859ff523_b9fd38b36a.pdf,Pemberitahuan Rencana Rapat Umum Pemegang Saham Luar Biasa [],UNVR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/9422adfc81_d8324ddafe.pdf,20250908_UNVR_Pengumuman RUPS_31938474_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/a1a55c42fc_1ab0d8d45a.pdf,20250908_UNVR_Pengumuman RUPS_31938474_lamp2.pdf
"10 Sep 2025
					16:39:36",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/4672ed935a_a1f2939a5c.pdf,Laporan Bulanan Registrasi Pemegang Efek [],UNVR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/142dec1479_8e01814bbe.pdf,20250910_UNVR_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31939019_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/e94b88b133_fef3c121cc.pdf,20250910_UNVR_Laporan Bulanan Registrasi Pemegang Efek/Perubahan Struktur Pemegang Saham_31939019_lamp2.pdf
"11 Sep 2025
					17:21:22",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/ce4ed8609b_fa92f46d26.pdf,Laporan Kepemilikan Saham [],UNVR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/695e45ebad_ab5a542bbb.pdf,20250911_UNVR_Pengumuman Bursa_31939411_lamp1.pdf,,
"23 Sep 2025
					18:20:10",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/277d15427a_aa8b0e30ff.pdf,Pemanggilan Rapat Umum Pemegang Saham Luar Biasa [],UNVR,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/2a9b0d71e1_283a434a50.pdf,20250923_UNVR_Pemanggilan RUPS_31951850_lamp1.pdf,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202509/6277c3280d_9b4a5d8983.pdf,20250923_UNVR_Pemanggilan RUPS_31951850_lamp2.pdf
